global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
751.4650631129576	n/a	564699.7410793614	n/a	874.4164432447403	n/a	n/a	764604.1162167821	716.9127310335467	n/a	n/a	513963.8639179785	730.5014535653264	578.5780473305862	n/a	n/a	n/a	n/a	-0.1589895055	0.0578883869	-0.0912983339	0.0167576022	-0.0302637396	0.0778788814	-0.0965736051	-0.0410665998	0.1591750676	-0.181865745	0.0357981943	-0.1042063313	0.0606071857	-0.0214893615	0.027589787	-0.0065162237	0.0279980394	-0.0367469782	0.127697807	-0.0040274122	0.1220912379	-0.0242923427	0.1701450588	-0.1239823952	0.1276370087	-0.0018429133	0.1111172458	0.0430926937	-0.0113029349	0.0192913371	-0.1191319217	0.1092456808	-0.0145659425	0.0021845063	-0.0443629346	0.0399475703	-0.0905271965	0.0025643357	-0.0653704621	0.0149918849	-0.1226339849	0.161385301	-0.0313620267	0.0456986907	-0.0676578	0.0187891337	-0.0779645379	0.0304326136	-0.0195206655	0.0826371609	0.0142238208	-0.1069582365	-0.0534360989	0.062510443	0.001581728	0.0392105921	-0.0864489813	-0.0766848834	0.1422258709	0.0425914459	-0.0609246641	-0.0877072471	0.0178232278	0.0783078282	0.0177358527	-0.0987082883	-0.0337171227	0.2001052297	0.0155200198	-0.0052321102	-0.0778146859	-0.0707213959	-0.2417122124	0.0207613098	-0.0878225644	0.0452580709	-0.0986024522	-0.0648321664	0.0298492944	-0.082808392	0.0055656246	-0.0183010194	0.0539268045	-0.0829227043	0.0654566189	-0.0552903247	0.0540902166	0.0192199075	-0.0995779171	0.1059509056	-0.0482117565	0.0012588946	-0.0619373073	0.0399497819	-0.0595314729	0.1382880077	-0.0704288455	0.1185214326	-0.0202992064	0.0974932187	0.094170883	-0.0120027846	0.1476819727	0.0483223848	-0.0052662051	-0.0240324954	0.0010086768	0.048063864	-0.0440662225	-0.0079002454	0.1470310606	-0.044242115	-0.0234720644	-0.0447572584	0.1069383131	0.019730041	0.1147017419	0.1146833673	0.1146527451	0.0535101	n/a	n/a	0.00286333080201	-0.275725	n/a	n/a	0.076024275625	-0.27201	n/a	n/a	0.0739894400999999	0.00122027	n/a	n/a	1.4890588729000002e-06	-0.000410193	n/a	1.68258297249e-07	n/a	0.000482487	n/a	n/a	2.32793705169e-07	0.0
749.6040176412876	-1.8610454716700813	561906.1832639597	3.463490247623716	870.3957566166297	-4.020686628110639	16.165920961467698	757588.7731362353	715.9053822093744	-1.007348824172368	1.0147516535614525	512520.5162763504	728.2891459121644	568.0414807016224	0.934606	23.892286	0.2643868999999999	0.174504	-0.1782692022	-0.0529053577	-0.1100343899	0.0696568615	0.0283094826	0.0535689582	-0.0896382249	0.0304105054	0.1189647395	-0.0500618128	-0.0351114015	-0.0829256404	-0.0982715454	-0.0377152578	0.103558845	-0.0234812314	-0.005867925	0.0607554823	0.0679858278	-0.0241440826	-0.07857393	0.1079826042	-0.020887276	-0.0946181918	0.0006014066	0.0813842917	-0.0239537437	0.0779835903	-0.0989031326	0.1288147935	-0.0649064154	0.130351012	-0.0765536406	0.0236498862	0.0198768498	0.1251365887	0.1242711455	0.0744558171	0.0571073035	0.044930542	-0.0259114937	0.0189094993	0.0403458642	-0.0303166564	-0.0906049608	-0.086613482	0.1132436753	0.055350078	0.1166180195	-0.0894677437	-0.0103074039	0.0479743904	0.0870382341	0.0417495337	0.0583401088	-0.0238957255	-0.1215987169	0.0210236726	0.0926576185	-0.07100654	-0.0337451401	-0.019676098	0.0326380825	-0.0312731272	-0.0433406159	0.0574277212	0.0983941303	-0.0023369368	0.0265821493	0.0312155989	-0.067106731	0.0180705274	-0.0998235983	0.0044393282	0.0072923958	0.0289403085	-0.1091559554	-0.1531491676	0.0949354731	0.0355057311	-0.0503758529	-0.0203806285	-0.0203640062	0.0195732306	-0.0340207721	0.0720552433	0.089764452	-0.0274017074	-0.0631150842	-0.035581136	-0.0934628482	-0.1601246674	0.094107007	-0.0379764866	-0.0298139441	0.1129925021	-0.0073091848	0.0032192085	-0.111565865	0.0125150932	0.0284112389	0.0257889516	-0.1111071703	0.0125839734	-0.1701315261	-0.0391057186	0.0180403514	-0.0665174524	0.0874097741	-0.0237023088	-0.1241463581	-0.077134769	0.063312575	0.0897478807	-0.0382223676	-0.0849708343	0.1146527451	0.1144874327	0.1142120884	0.0373976	-0.0161124999999999	0.0002596126562499	0.00139858048576	-0.118477	0.157248	0.024726933504	0.014036799529	-0.200882	0.0711279999999999	0.0050591923839999	0.040353577924	0.00135904	0.0001387699999999	1.9257112899999963e-08	1.8469897216e-06	-0.000600462	-0.0001902689999999	3.6055461344400005e-07	3.620229236099999e-08	0.000551416	6.892900000000002e-05	4.751207041000001e-09	3.04059605056e-07	0.0
751.893948257547	2.2899306162594257	565344.5094263228	5.243782227282273	877.3495921364054	6.95383551977568	48.3558284360939	769742.3068219168	714.9722670768641	-0.9331151325102384	0.8707038505195995	511185.3426890307	727.9211382765671	584.4183799711562	1.03426	26.439829	0.0954264	0.0649846	-0.1563379099	-0.0686770386	-0.0509609313	0.1572497291	-0.0347395281	0.1036067658	-0.0260159769	-0.0062772571	0.1137607607	-0.1292417577	-0.0348248733	-0.1328442084	-0.0200247693	-0.1410834435	-0.053044221	-0.0450659308	-0.0627910625	-0.0304935446	0.0895076945	-0.0392802398	0.2496197916	0.0938579989	-0.1187352298	-0.0977725352	-0.0620703529	0.15581404	0.0237810353	0.0641209351	-0.1895983229	0.1329164491	-0.0591210607	0.031488564	-0.1074674989	0.0503605348	-0.0290976228	-0.0178324317	-0.0639511945	0.1078282021	-0.0315158992	0.1039683813	-0.0027521099	-0.0798054501	-0.2317889457	0.1010483915	-0.0073169666	-0.0864170835	-0.1417221818	-0.0304663152	-0.0246481691	-0.0475984673	-0.1096275062	0.1156496242	0.0243650691	0.092264971	0.1807894801	-0.0189199655	-0.1546053097	-0.0349671659	0.0217085302	0.2028806987	-0.0113334519	-0.0684648078	-0.0309788105	-0.0721917536	0.0759424703	-0.0088486963	-0.0435087832	0.064065903	0.0384914218	-0.0227354497	0.0107346757	0.0322348474	-0.0631116189	0.067506626	-0.0155818988	0.09868345	-0.1604311338	-0.2103643454	0.1219458996	0.0125156374	-0.0742478555	-0.111983215	0.1327421562	-0.0387010716	0.0158805556	0.1537599157	0.0940848056	0.1196044075	0.0099209691	0.0086899667	-0.0031422928	-0.1330463894	0.008908805	-0.1551967843	-0.1122203372	-0.0468456142	-0.0024103409	0.1703563788	0.1501352235	0.063219308	-0.0949160739	-0.0898447926	0.0729640466	0.0276741491	-0.111922235	0.1140911542	-0.0532787385	-0.047485386	-0.0373407778	-0.0192346633	-0.1057372252	-0.0023325655	-0.0010178096	-0.0536229818	-0.1313539344	0.0620669281	0.1145547726	0.1140958982	0.1133324686	0.037392	-5.600000000001437e-06	3.1360000000016093e-11	0.001398161664	-0.0548385	0.0636385	0.00404985868225	0.00300726108225	-0.195043	0.005839	3.409392100000013e-05	0.038041771849	0.00112444	-0.0002345999999999	5.5037159999999977e-08	1.2643653136e-06	-0.000344117	0.0002563449999999	1.1841650968900001e-07	6.571275902499998e-08	0.000523495	-2.792099999999998e-05	7.795822409999989e-10	2.7404701502500004e-07	0.0
750.844254549929	-1.049693707617962	563767.0945906386	1.1018568798127435	867.5187064539641	-9.830885682441249	96.64631330122832	752588.7060475592	714.3929833967208	-0.5792836801433623	0.3355695820804372	510357.3347264673	726.3986882548712	575.6918024156532	1.056373	27.005121	0.2621899	0.1632	-0.1686579983	0.080593406	-0.0542639184	0.0859647091	0.037267601	0.05173255	0.0059642525	0.0226568966	0.1338464787	-0.1021662018	0.0251013103	0.0218364427	-0.1983960335	-0.0386181898	0.0927302264	-0.0013714942	-0.0552539545	0.0148141443	0.0767814786	0.1002095261	0.0902408659	0.1045606805	-0.0094647138	-0.1113685231	0.0819068473	0.1430492889	0.1428523367	0.0175328029	-0.0161352353	0.0465385402	0.0096905506	0.1143205303	-0.065603184	0.0080275825	0.132743122	0.0897210015	-0.0463152358	-0.0317138688	0.0408188779	-0.1267289079	-0.0729239305	0.0655525436	-0.0018123051	0.0995368988	0.0165253147	0.12103672	0.0500381133	-0.0152655466	-0.1531210747	0.013567863	0.0134140301	0.0214512992	-0.0304550836	-0.0464232094	0.0055867633	0.0910243763	0.1285386461	0.0461817421	-0.0959094026	-0.0864443864	-0.1065529164	-0.0148703707	0.0360028873	-0.0679382589	0.0269704516	0.0607705646	-0.0517030653	-0.0146896312	-0.0946549667	0.0114968464	0.0424248036	0.0409420988	-0.1388975973	-0.0138894523	0.045622208	0.1770417195	0.0268037893	-0.0816543225	-0.0101805262	-0.111586834	-0.0779231253	-0.000600306	-0.0689158167	-0.0379866593	0.0202068427	-0.0041163501	0.0643722296	0.0533227173	-0.08415013	-0.1146707685	-0.0299653684	-0.0192593068	0.0247781915	0.0650210504	0.1223222874	0.0224003884	-0.0039699464	-0.0496758783	-0.0190117489	-0.0377549487	0.0980271403	0.011420503	0.0097719137	0.1265541874	0.1340736284	-0.0837504609	0.1240903575	-0.066541872	-0.1835717473	-0.0809042529	0.0670257009	-0.0452612587	-0.149643	0.0690486697	-0.0171210958	-0.0338680776	0.1144078661	0.1135094328	0.1120172664	0.0222262	-0.0151658	0.00023000148964	0.00049400396644	-0.213333	-0.1584944999999999	0.0251205065302499	0.045510968889	-0.230628	-0.035585	0.001266292225	0.053189274384	0.00175427	0.00062983	3.966858289000001e-07	3.0774632329e-06	-0.000436581	-9.2464e-05	1.90602969561e-07	8.549591296e-09	0.000860093	0.000336598	1.1329821360400001e-07	7.397599686490001e-07	0.0
751.1935555200403	0.3493009701112441	564291.7578548398	0.1220111677206562	873.2548477802426	5.736141326278471	32.903317315039736	762574.0291716947	714.9502578545439	0.557274457823155	0.3105548213420913	511153.8712062788	727.337384229077	576.2716355549818	0.9467890000000002	24.20373	0.21696155	0.142981	-0.1326438208	-0.0140718471	-0.0860793263	0.1233290012	-0.0233351167	0.0116168103	0.0924126148	-0.0300767902	0.0923555293	-0.0445231075	-0.0778006802	-0.0399553501	-0.0629755768	-0.0239526353	0.096852598	0.1107062574	-0.042837724	0.0620151371	0.0828566705	-0.1464913899	0.1411781946	0.0520569346	-0.1891288786	-0.0498320555	0.0021700653	0.1461996391	0.0024716617	0.1473602718	-0.0997903618	-0.0067759302	-0.009454966	-0.0151425223	-0.2518689566	0.1181064502	0.0551888315	-0.0941061545	0.0340833885	0.0306516883	0.0505161973	-0.0162435204	0.0612167934	0.1133522556	0.1029636252	0.0578812542	-0.098041038	0.0347772872	0.028527214	-0.0575694471	0.0193459949	-0.0708576483	-0.0500861208	0.1223468695	-0.065038324	0.0229914726	0.0175604361	0.0516859676	0.0993175428	0.0849342431	0.0985843904	0.0359773615	0.048895909	-0.0124397956	0.0584372164	0.0019861794	-0.0735824274	-0.1506373149	0.0057068271	-0.049690037	-0.0603682371	0.0350878946	0.1534396823	-0.0041427267	-0.0555787796	0.0556930427	0.0754143946	0.1332538965	-0.0470562268	-0.1389071326	0.0604948719	0.0248603133	0.0351403574	-0.0658017343	0.0257136461	-0.0040898204	-0.1432719201	0.0428823337	0.1502220537	0.0586193916	0.1447278384	-0.1711641665	-0.0122457765	-0.0978913846	-0.250920398	-0.0164301788	0.060350844	-0.0079200418	-0.099650826	-0.0491689482	-0.1165363999	0.0245472523	-0.0429867789	0.0748634543	-0.1145826309	-0.0432686126	-0.0246062506	0.031869627	0.09685098	-0.0166417165	-0.0038513981	0.0484596354	0.0668494019	-0.0058289624	0.0235399059	0.0230234407	0.0863256697	0.0505629372	0.1142120884	0.1127290384	0.1102715368	0.0222531	2.689999999999984e-05	7.236099999999915e-10	0.00049520045961	-0.0776655	0.1356675	0.01840567055625	0.00603192989025	-0.186283	0.0443449999999999	0.0019664790249999	0.034701356089	0.00128634	-0.00046793	2.189584849000001e-07	1.6546705956e-06	-0.000436581	0.0	1.90602969561e-07	0.0	0.00058958	-0.000270513	7.3177283169e-08	3.476045764e-07	0.0
754.5315800464435	3.3380245264032737	569317.9052873827	11.1424077388698	869.099561231397	-4.155286548845538	17.266406303016662	755334.0473326069	716.1093469851874	1.1590891306434514	1.343487612775792	512812.59683955146	728.0085428550558	575.6500101297985	1.037055	26.51129	0.2289952	0.133578	-0.1216596675	0.0557655423	-0.0741176749	-0.0848613576	-0.100534337	-0.1200563897	-0.0928008234	0.0225327229	-0.00888286	-0.1329016656	0.1371956699	0.0105083748	-0.0542247683	0.0737491718	-0.0070766153	0.0230359104	0.0446244967	-0.1302795874	0.1286311446	-0.0293101736	-0.0858855221	0.1278122244	-0.0583839818	-0.0811456582	0.0922588574	0.1000852658	0.0771871228	0.1056821737	-0.0347431496	-0.0463388375	0.0507596202	0.1198675382	0.0354880798	0.0749872798	0.0062780617	-0.0398045241	-0.0553779695	-0.0843915854	-0.0765059829	-0.1707549705	0.044885979	0.0474323845	0.0636651226	-0.1439788303	0.1161832037	0.1096168489	-0.1386243457	0.0001378591	-0.074890503	-0.0747049684	0.0548253725	-0.0416218704	-0.0310303028	-0.0603577127	-0.0617717619	-0.133700941	0.1403179655	-0.0157645014	0.0012821101	-5.90843e-05	0.1099000971	-0.0581831869	0.0132314148	0.0424003851	0.0466134429	0.0020134503	-0.0452524492	-0.0173949504	-0.0170140314	-0.0178089098	-0.011061952	0.0207760097	-0.1290319437	0.0427359438	0.0172762825	0.1442546882	0.078442325	0.0393104941	0.1335259674	-0.0131036512	-0.0613752352	0.0510174115	0.159564164	-0.0913243358	0.0097192684	0.0330531811	0.0326587541	0.0468901478	-0.0797795571	0.0095663783	-0.0146327011	0.1092883544	0.0126329111	0.0792337339	0.0765580564	-0.0424217203	-0.0821762887	-0.0791888728	0.0265858034	-0.0279230618	0.0970451383	0.1383443602	-0.0595407796	0.0051838813	0.0408541611	-0.0708250607	-0.0912880809	0.0941691832	-0.0572039169	-0.0535427654	0.1158921255	0.0878506558	-0.0050403574	0.0526940763	0.0219681365	0.0088085712	0.1139675232	0.1117560484	0.1081019891	0.0391396	0.0168864999999999	0.0002851538822499	0.0015319082881599	-0.189264	-0.1115984999999999	0.0124542252022499	0.0358208616959999	-0.253183	-0.0668999999999999	0.0044756099999999	0.064101631489	0.00173836	0.00045202	2.0432208040000005e-07	3.0218954896e-06	-0.000353265	8.3316e-05	1.24796160225e-07	6.941555856e-09	0.000452712	-0.000136868	1.8732849424e-08	2.0494815494400005e-07	0.0
755.9045415924879	1.3729615460443938	571391.6760001493	1.885023406916612	875.5157376455143	6.416176414117217	41.16731977707407	766527.806864969	717.5485556468922	1.4392086617048108	2.0713215719261524	514875.9297109411	728.1823049857006	594.9553296960737	1.053397	26.929054	0.24619375	0.173499	0.0125287946	-0.0054695751	-0.0057064765	0.0286059734	0.0102818142	-0.0177867947	0.0182410025	0.0005604397	-0.0884213997	0.0193312836	0.0839603332	-0.1253153989	0.004741077	0.0233760628	-0.0019579871	0.0959199424	0.0730830846	0.1086431378	0.1186313982	-0.0376020471	-0.1406476894	0.0651597055	-0.0919826021	-0.0150054721	-0.0537877396	-0.020369046	-0.010810431	0.0320995296	0.0121679998	0.1900263257	-0.0743659651	-0.0477886674	0.0738049686	-0.0005899088	-0.0508990132	-0.0379686123	0.0688968383	-0.0840828068	0.0664759227	-0.1421510869	-0.0075288083	0.0592007789	0.0704149853	0.0277859268	0.137948184	0.0660563389	0.0102478917	-0.0227306934	-0.0176299276	0.1505894656	0.0138892162	0.0627096316	0.1104053434	-0.1042751676	0.0322258858	-0.0941681545	0.1121945865	-0.0358170035	0.0024404298	0.0359029639	0.0165278604	0.0225356576	0.1277009288	-0.1341121103	-0.0263765572	-0.0487422707	0.0544633225	0.1104398966	0.1380058845	-0.0765962507	0.1152120691	0.0369489874	0.0350468341	0.0167942203	0.058065618	-0.0102134114	-0.0173702028	-0.0794648695	0.0294297592	0.2241050269	0.0673084203	0.1095831573	0.0172931475	-0.0479221156	0.1462339709	0.0612839599	0.050877297	-0.02826328	-0.0950153458	-0.0519942465	-0.005391984	0.0213946442	0.0584528606	0.0380474339	0.2000340246	-0.0459403686	0.107455541	-0.0600547207	0.0335810125	-0.2383161513	-0.0152288542	0.0315558092	0.0798576311	-0.1323832309	0.0400195035	0.0328827398	-0.0286237803	-0.0640941186	-0.0172515764	0.002131463	0.1258978579	0.0430811952	0.0123032859	-0.0327165655	0.0860313991	-0.0902523443	0.1136742748	0.110592125	0.105516962	0.0311244	-0.0080151999999999	6.424343103999995e-05	0.00096872827536	-0.0235185	0.1657455	0.0274715707702499	0.00055311984225	-0.202467	0.0507159999999999	0.0025721126559999	0.040992886089	0.00145522	-0.00028314	8.016825960000004e-08	2.1176652484e-06	-0.00049779	-0.000144525	2.477948841000001e-07	2.0887475625000002e-08	0.000446036	-6.676000000000002e-06	4.456897600000002e-11	1.9894811329600006e-07	0.0
757.9871956138962	2.0826540214083025	574544.588714619	4.337447772888174	878.0078727666289	2.492135121114643	6.210737461893096	770897.8246401808	719.5579644411664	2.009408794274236	4.03772370250664	517763.6641907149	730.3736573653631	591.6472613092476	0.977979	25.001051	0.1572029	0.0714966	0.016258526	-0.0689713652	-0.0146238401	0.0179379458	0.0035636697	-0.011575841	0.0821305157	-0.0640307166	-0.0555607399	-0.0009045032	0.0092308964	-0.050974311	0.0904974042	-0.0633033354	-0.1190864268	-0.0513662507	0.0063154496	-0.0467863669	-0.1342734837	-0.0728827285	0.0514533753	0.1672770867	-0.1295087972	0.0736222255	-0.0785167029	-0.1116256877	-0.0399499388	0.1253571054	0.0770817615	0.1204571271	0.0618478276	0.0625078501	0.0652181857	-0.0860103366	-0.0614424889	0.0506100148	0.0988045323	0.1437554587	0.0451419489	0.0717715003	-0.042297732	0.0230705473	-0.0562117066	-0.1868052801	-0.0143107669	-0.1585975407	-0.0627640565	-0.0846249987	0.1190191398	-0.0534221916	-0.052005285	-0.045955261	0.0306629895	-0.0481799874	-0.0313768165	0.0989856385	0.0044852499	0.0802688004	0.0415643324	0.0833024248	0.0206119954	0.1290897488	-0.1425695293	-0.0477920811	-0.0169672117	0.0214885054	-0.137091548	-0.060370228	-0.0794570226	0.0356798873	-0.0322223816	-0.043844234	0.0665075757	0.1081183351	-0.0757355469	-0.0038473276	-0.1193045875	0.0728024711	0.013592486	0.1489445114	0.0046296521	-0.0085565007	0.1452486681	0.1416343032	0.0120219688	0.0263251902	-0.0431851329	-0.0403947604	-0.0215385359	0.0314301244	0.0356008423	-0.1098747683	0.1215203216	0.005741828	-0.0831084086	0.1589827073	-0.0493855083	0.090283565	-0.1007031371	-0.0330792596	0.006530716	0.0383922678	0.0900234499	-0.1511961406	-0.0791192326	0.0507454962	0.0497810949	0.0827106843	-0.0172606165	0.1357469544	-0.1386413356	-0.0171456313	0.0520823549	0.1125787817	-0.1066202866	0.1284987258	0.1133324686	0.1092392569	0.1025263906	0.0408003	0.0096758999999999	9.362304080999996e-05	0.0016646644800899	0.0261451	0.0496636	0.00246647316496	0.00068356625401	-0.181463	0.0210039999999999	0.0004411680159999	0.032928820369	0.000662221	-0.000792999	6.28847414001e-07	4.3853665284100005e-07	6.4802e-05	0.000562592	4.199299203999999e-09	3.16509758464e-07	0.000264439	-0.000181597	3.297747040900001e-08	6.9927984721e-08	0.0
758.9047850848867	0.9175894709904924	575936.4728247381	0.8419704372726117	875.93564496357	-2.0722278030589223	4.294128067770408	767263.2541177453	718.9538018017407	-0.6041626394256809	0.3650124948778053	516894.5691251767	731.0625417047455	595.9305526864923	1.196893	30.597383	0.3510987999999999	0.283481	-0.0371214973	0.1354053372	0.0542794386	-0.0897006434	0.000743594	0.0013878049	0.0739154169	0.0413481263	-0.0256058973	-0.0683696952	0.1234369	0.0633406214	0.0317907184	-0.0111482936	0.0223479757	0.1376441784	0.0153352824	-0.0550393467	-0.0673571411	0.0318497208	0.0189453291	-0.0332942336	-0.0481835282	-0.095337694	0.1557809096	-0.0807861591	0.0756364961	0.1013730305	0.1318481109	0.0497207509	0.1027275835	-0.1539194811	0.1046518457	-0.0391107867	0.0181537211	0.0983128885	-0.0134250176	0.0698122205	0.0434717604	-0.0958543903	-0.1129949057	0.1131101841	0.0054731997	0.0487142244	-0.01132995	-0.1037706773	-0.0574405601	-0.0315562834	0.019631364	-0.0519559225	0.0076372805	-0.0886065645	-0.0162194583	0.0714157756	-0.1564281194	0.185902767	0.0467211804	-0.0024651921	-0.0732891947	-0.0258033963	-0.1136322886	-0.1183243947	0.0666289578	-0.0092130028	-0.0825506412	0.086443985	0.1275074735	-0.040202343	-0.0045566745	-0.0078484382	0.0383237755	0.0306240839	-0.1441307841	0.0128809042	0.023585261	0.0606875063	0.1498883082	0.0953517945	-0.1610058635	0.0966657104	0.0087088763	0.0161278555	0.0399803638	0.0295017319	0.0614708582	-0.2066197331	0.0170132454	0.0167886582	-0.0527643096	0.0199312313	-0.1063197896	-0.1030723265	0.039509803	0.0589872398	-0.0422916136	0.0811433655	-0.029500117	0.0815383657	-0.0470229701	0.0541362634	-0.0082812628	-0.0042629186	0.081911233	-0.0641041978	0.1321604543	-0.037197478	0.1087534824	0.0074420764	0.0129301107	0.1538506148	0.119925255	0.0681990963	-0.0689265969	0.0543152901	-0.0311487145	0.1109535423	0.1129422506	0.1076997553	0.099141769	0.0354684	-0.0053319	2.8429157610000004e-05	0.00125800739856	-0.251905	-0.2780500999999999	0.0773118581100099	0.0634561290249999	-0.238785	-0.0573219999999999	0.0032858116839999	0.057018276225	0.000821118	0.000158897	2.5248256609000024e-08	6.74234769924e-07	0.000113801	4.899900000000001e-05	1.2950667601e-08	2.400902001000001e-09	0.000264439	0.0	0.0	6.9927984721e-08	0.0
756.9915248718702	-1.9132602130165424	573036.1687278392	3.660564642712105	872.8269792564213	-3.1086657071487025	9.663802478802342	761826.9357178892	716.2296624860826	-2.7241393156581357	7.420935011114373	512984.9294249278	727.5658866660067	590.0670949810826	0.908478	23.224333	0.07507635	0.0437607	-0.0345424432	0.143506989	0.0356403727	-0.139183014	-0.0273252891	-0.0704443768	-0.0627985591	0.011759985	-0.0008203977	-0.064687111	0.1670417323	-0.0045183552	0.0511336412	0.1255522623	0.01868735	0.074993236	0.1102147339	0.0227573095	0.0060102689	-0.0187280879	-0.0437433846	-0.0508283736	0.0200345564	-0.1379536749	0.1105047262	0.0829598221	0.0460142968	0.0074277743	0.0715449642	-0.1379087573	0.0242429914	-0.0303870883	0.028273779	-0.0516276591	0.0752799242	0.0426408532	0.0261092499	-0.0547007789	-0.0911462333	-0.034897826	-0.0184003164	-0.1150077748	0.0739747548	-0.0501693885	0.0655322125	-0.0285074596	0.0106936365	-0.0038738368	-0.0120542783	0.0378033281	0.0005818648	-0.1100885063	-0.0012088308	0.0507992712	-0.1099194873	-0.0538055415	0.0081956589	0.0453729615	-0.0009095778	0.0080876041	-0.1314540511	0.060005342	-0.0845552787	-0.0644307259	0.0570002557	-0.0689559832	-0.0419456339	0.029615636	-0.171516679	-0.0455596009	-0.1153807607	0.0204573958	-0.1528157579	-0.0255689423	0.1250018742	0.0418742954	0.0833218541	0.1168238897	0.0594835728	0.0017029149	0.0147481871	0.0039321889	-0.0414245115	-0.0474596339	0.0009349758	-0.0889400884	-0.1390783066	0.0764274387	0.0353564152	0.0754979115	0.0127643554	0.0655487042	-0.0565728603	0.0112990398	0.0288826143	-0.0291357576	0.0648138598	-0.053552294	-0.0637227217	-0.0407452816	0.1362479345	-0.0266232339	0.1113386792	0.0933755195	0.0396281966	-0.0036028704	-0.0061966107	0.1185271287	0.0691209787	0.0696625598	-0.1039606819	0.0829934982	0.0109221173	0.0053157466	-0.0124149576	-0.1060830883	0.1125037874	0.1059762505	0.0953761056	0.0399772	0.0045088	2.032927744e-05	0.0015981765198399	-0.272436	-0.020531	0.000421521961	0.074221374096	-0.255171	-0.0163859999999999	0.0002685009959999	0.0651122392409999	0.00148983	0.0006687119999999	4.4717573894399996e-07	2.2195934289e-06	0.000109502	-4.299000000000008e-06	1.1990688003999998e-08	1.8481401000000063e-11	0.000264439	0.0	0.0	6.9927984721e-08	0.0
