global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
656.5849367774987	n/a	n/a	431103.779203112	805.4296595359779	n/a	648716.9364602412	n/a	607.691972067675	n/a	369289.5329154999	n/a	626.194506339499	497.0764305431955	n/a	n/a	n/a	n/a	-0.0398669267	-0.0840352058	0.0639699091	-0.1891685095	0.039064747	-0.091897775	-0.0563046392	-0.0159710288	0.170126751	-0.202027929	0.0262623761	-0.0140808635	0.1026644677	-0.1031844233	0.0907879896	-0.0527417131	0.2418877354	-0.055908515	0.1165775717	-0.0368511338	-0.1186159109	0.1986887821	-0.0106569002	0.0182059287	-0.0395118905	0.037227092	-0.0174075376	0.0929633888	-0.0215652644	0.0144990092	-0.0412743795	0.078164652	-0.2118599098	0.0319000803	-0.0241111846	0.0030498306	-0.0532093524	0.026193916	-0.0497551486	0.0571507713	-0.0397521274	0.0341106271	-0.087346103	0.0526743065	0.0262135256	-0.1337706541	-0.047033403	0.1000780361	-0.0148854958	-0.0262579783	0.0712540098	0.0211501401	-0.1176016786	-0.0549019401	0.0216386428	0.0656212952	0.1028900256	-0.1279394542	-0.144283769	0.1357377796	0.0177731138	0.0659371335	-0.0044471648	-0.117764991	-0.0927781318	0.0379474889	0.0751554097	-0.2307658133	-0.054819939	-0.0973248259	-0.0307514143	-0.1646299612	0.1245103979	-0.0714269181	-0.1029054187	0.0777047724	-0.1218406839	0.0130916666	-0.1284470499	0.0372910155	-0.0288737668	0.0454660986	-0.0051708231	0.0050453872	-0.0759924943	0.0961158059	-0.049461955	0.0048786029	-0.128733924	0.077792437	-0.1484700459	0.1639247145	-0.0221890503	0.0532864041	-0.1598290508	0.1472727107	-0.0751931721	0.0282217338	0.000271584	-0.0534551682	-0.0270726193	0.1611996915	-0.0038658288	-0.014102388	-0.0729063449	-0.0091278894	0.0882191566	-0.1076221333	-0.0569644108	-0.0457745681	0.0673446855	0.0009196214	0.0688248767	-0.1145364678	-0.1131372852	-0.0394156512	-0.0941762173	0.1147017419	0.1146833673	0.1146527451	-4.49104e-05	n/a	n/a	2.01694402816e-09	-0.0962029	n/a	0.0092549979684099	n/a	-0.0863509999999999	n/a	0.0074564952009999	n/a	-0.000695385	n/a	4.83560298225e-07	n/a	-0.000222325	n/a	4.9428405625e-08	n/a	0.000303864	n/a	9.2333330496e-08	n/a	0.0	0.0
654.4222856519225	-2.1626511255761898	4.67705989095596	428268.52795788646	799.0744681429521	-6.355191393025734	638520.0056379418	40.38845764198837	606.9583800467593	-0.7335920209156939	368398.4751089863	0.5381572531511718	624.3732328827651	495.999520540882	0.942562	26.769135	0.1176103604	0.0746015	0.057148741	-0.0089316738	0.136710473	-0.0845979092	-0.0086221561	0.0329945236	0.1133944889	0.1317683572	-0.0100889532	-0.0293262266	0.032886832	-0.0077008042	0.0553008142	0.1687371283	0.1037895353	-0.0502730967	-7.4035e-05	-0.0066287196	0.0457172719	0.0882692485	-0.0575522086	0.1736291724	0.0290347413	0.052164159	-0.0713260175	-0.1538176319	0.0727752739	0.0084326549	-0.094559006	0.0673513776	-0.0089172079	0.0859249714	-0.1546692487	0.1685984248	0.1329399932	0.0516029023	0.010669751	-0.0241946834	0.0399675789	-0.0304468787	0.1810198354	0.0048853309	0.0329515278	0.0649606311	-0.008619565	-0.0145194497	-0.0590947168	-0.0863490099	-0.1160533546	0.1389194035	0.0752689724	0.0417645462	-0.0905652619	0.1101193919	0.0348950232	0.0530888573	0.0645356804	-0.1597421528	0.0054379365	0.0135803314	0.0793189234	-0.0177134115	-0.0431250882	0.1047949858	-0.0361808242	-0.0223622084	0.1035576216	-0.0249479383	0.0817537245	0.0259884348	0.0609608728	-0.169106568	-0.1539456375	-0.054255256	-0.1376166683	0.0321740326	-0.0255850138	0.0493619283	-0.0236288389	-0.0912505794	-0.1210197697	-0.0797547538	0.0848200748	-0.0553993113	0.0440978479	0.1030944654	0.071106311	-0.11092454	-0.0621898653	0.0765211669	-0.0947951062	-0.0175598248	-0.0383741425	0.070607264	-0.1089158797	0.1050103702	0.0856447288	-0.1314726936	-0.1149012978	0.0837100272	-0.0857721855	0.085055881	-0.0399985818	0.0476162151	0.1584683345	0.0492984505	-0.0410561733	-0.1267560078	0.064554255	0.080275218	0.0103330685	-0.0649293853	-0.0295398931	-0.1156551962	-0.0635697893	-0.0671741984	0.0741072574	0.1146527451	0.1144874327	0.1142120884	0.0115577	0.0116026104	0.0001346205680941	0.00013358042929	-0.0254926	0.0707102999999999	0.00064987265476	0.0049999465260899	-0.107538	-0.021187	0.0115644214439999	0.000448888969	-0.000760823	-6.543800000000002e-05	5.78851637329e-07	4.282131844000002e-09	-0.000190915	3.141e-05	3.6448537225e-08	9.865881e-10	0.000118503	-0.000185361	1.4042961009e-08	3.4358700321e-08	0.0	0.0
652.9001854423009	-1.5221002096216123	2.3167890481301567	426278.6521505909	800.2925619849829	1.2180938420307257	640468.1847684876	1.4837526079931744	605.8661430378403	-1.092237008919028	367073.7832795488	1.192981683652385	624.2047027535896	497.3888508922613	0.998453	28.356466	0.07368212	0.0386432	-0.0855853117	-0.03394215	0.044449036	-0.0323036596	0.048719485	0.0677174746	-0.0998483529	0.1407307417	-0.0461779427	0.0281868871	-0.0003408783	-0.0740139281	0.1824435264	0.0056172759	0.0254599824	0.0678394618	-0.0312143428	-0.0293212512	-0.0980723102	-0.1066620781	-0.0205746703	-0.0057385448	0.0117629959	-0.172492783	0.0709904713	0.1592080891	-0.0607214406	0.0667957481	-0.1154226818	-0.1042458666	0.0160306422	-0.0560081898	0.0312649987	0.10025995	0.0162013479	-0.0705981882	0.0330549892	-0.0247036613	0.197382574	0.0261925581	-0.0342140072	0.0361752985	-0.1446436339	-0.1392744746	-0.0078736193	0.016678791	-0.077329909	0.1203682337	-0.2002970735	0.1038413098	0.0784923335	-0.0024668803	0.001657023	-0.087651239	-0.0871527256	-0.0247816702	-0.0038357408	0.0150676656	0.17774404	-0.1413068002	0.0772925711	0.0773623943	0.0251870992	0.004546325	-0.1226659215	0.0746142231	-0.0328622953	0.0142556458	-0.0835777802	0.021558593	-0.1353780079	-0.1425261229	0.0475935267	0.1196792622	-0.022547337	-0.0225642247	-0.0184447574	-0.012845333	-0.0644107818	-0.07142077	0.1395706901	0.1541509429	-0.1272075918	0.0254159634	0.1942122964	-0.033950666	0.1003401249	0.0393584151	0.0711416374	0.1348742289	0.1160962906	0.0310175312	-0.0960677668	-0.0545320927	-0.0155340776	-0.1164399601	0.0677015801	-0.0794903732	-0.0740297003	0.1169041967	-0.0456356117	-0.154696457	-0.0713254444	-0.0005723036	0.0171262181	-0.0832704121	0.0386710027	0.1880657359	0.0468379077	-0.112005132	-0.198548033	-0.0879743032	-0.0101525061	-0.0010466316	-0.0550489948	-0.1028957436	0.0961949065	0.1145547726	0.1140958982	0.1133324686	0.00509683	-0.00646087	4.174284115690001e-05	2.59776760489e-05	-0.0287765	-0.0032838999999999	0.00082808695225	1.0783999209999996e-05	-0.0827061	0.0248318999999999	0.00684029897721	0.0006166232576099	-0.00117448	-0.000413657	1.3794032704000002e-06	1.711121136490001e-07	-0.000458139	-0.000267224	2.09891343321e-07	7.1408666176e-08	0.000219731	0.000101228	4.8281712361e-08	1.0247107984e-08	0.0	0.0
652.4580563377758	-0.4421291045250655	0.1954781450681363	425701.5152800682	795.8770554628057	-4.415506522177111	633420.287412146	19.496697847388607	605.1872714250059	-0.6788716128344277	366251.6334948437	0.460866666712417	622.315498622747	484.9086724146063	0.996537	28.302057	0.09457872	0.0503904	0.073921276	-0.0296693988	0.0373080907	-0.017337421	0.0724163107	-0.0281988149	0.1139868103	0.0903861694	-0.0089483867	0.0151700288	-0.0805493392	-0.0162602135	-0.1504001927	0.144759469	0.1048504203	0.1815226164	-0.0672540724	0.01539229	0.0381897457	0.0538459096	-0.0402677891	-0.0385757811	0.1087249726	0.0837748711	0.0757713025	-0.0449327275	0.0675176755	-0.0869866701	0.003449552	0.1050147911	0.1019619567	0.0998231702	-0.1247595262	0.0052913035	0.0062599442	-0.0408034867	-0.0136013181	-0.0126011246	-0.0818304463	0.0342284013	-0.0844909566	-0.0134654874	-0.0251908785	0.1223204908	0.0250538407	-0.0133786227	-0.1462614817	-0.0142533159	-0.0369724358	0.0012816062	0.1163968671	0.1428029212	-0.0844415104	-0.0954337461	-0.0515350648	0.0326034796	0.0585226691	0.010202707	0.0210100723	-0.0274577533	-0.0146735428	0.1988286124	0.154622999	-0.0076515154	0.0619049873	-0.0864079522	0.1330137843	0.0859225128	-0.2202848516	-0.004834048	0.0633140835	-0.0332658225	-0.1252656815	-0.0032089755	0.0948388846	-0.0115989067	0.0132039285	-0.0272498237	0.0142019475	-0.0630336195	-0.0611830463	-0.0530342154	0.0416932736	0.0390163603	-0.1060318079	0.1312223552	0.215467056	-0.0719043769	-0.0060097053	0.0669211434	-0.0961119625	0.0558127706	-0.0109942397	0.093143643	0.0320799744	-0.0728083721	-0.0563291809	-0.1501065543	0.0698754423	0.1071350173	0.0083329382	0.0096269458	-0.0699036451	-0.0583971572	-0.027818167	-0.0911134494	0.0813977883	-0.0933865303	-0.1663297329	0.0397134567	-0.038527215	-0.1882105027	-0.0609681421	-0.028770726	-0.0016138633	0.0648291031	0.0383006927	0.1144078661	0.1135094328	0.1120172664	0.0118174	0.00672057	4.51660611249e-05	0.00013965094276	-0.0667539	-0.0379774	0.00445608316521	0.00144228291076	-0.0926743	-0.0099681999999999	0.00858852588049	9.936501123999992e-05	-0.000665399	0.000509081	4.42755829201e-07	2.591634645610001e-07	-0.000212556	0.0002455829999999	4.5180053136e-08	6.031100988899998e-08	0.000263318	4.3587000000000015e-05	6.933636912400002e-08	1.899826569000001e-09	0.0	0.0
654.5931493902077	2.1350930524318983	4.558622342542961	428492.1912285908	799.4873157719708	3.610260309165028	639179.9680802709	13.033979499932364	606.1636645572335	0.9763931322275994	367434.3882294542	0.9533435486612224	623.2733211276808	493.8279065085769	0.967694	27.482904	0.1553531918999999	0.0996552	-0.0843087608	0.011376408	0.0417171685	-0.0025304327	-0.0181336922	0.0881776976	-0.015252	0.0451440331	-0.0212518769	0.0288010842	0.074826063	-0.1798011867	-0.018304963	-1.60307e-05	0.0165809879	-0.049965467	-0.0254774102	-0.0719880762	-0.0495813564	-0.0727734677	0.0792094695	0.0588776514	-0.0496126993	0.0567011932	0.0238617608	0.0033262968	0.0916323226	0.0125236628	0.1792129621	0.030695403	-0.2449467082	-0.0257404799	0.037236155	-0.1204890508	0.1491368987	-0.0517334807	-0.1622982619	-0.0032385116	0.0914395215	-0.152617159	-0.0022307268	-0.0127161737	0.0847612319	-0.0229440452	0.0379777177	0.0839309961	0.0495690182	0.0782893814	0.0690118199	0.045931808	0.0248814938	0.0693083734	-0.0410647769	0.1014035553	0.0301938176	0.0213475418	-0.1053485055	-0.0011659992	0.0507331328	0.0230979306	0.029482818	0.0367237608	0.0164444251	0.0705132538	0.1040314687	-0.1210486995	0.0472060866	0.0812279432	-0.0273249025	0.0690470074	-0.0778214458	0.0475124655	-0.0307298516	0.087758711	0.0022718685	0.0704134907	-0.1718777687	0.1115294066	-0.0430016789	-0.0190144093	-0.1263625955	0.1031483309	0.0126212735	-0.0693671736	0.0017303163	-0.10039058	0.1210393366	0.0606070807	-0.0141776775	-0.0715540038	-0.1091745367	-0.0659329071	0.1167376923	0.1261819997	0.0256163043	-0.1363298377	-0.0009669755	-0.0213542827	0.0711485378	0.0759605969	-0.0222277879	-0.1773957707	0.1607558361	0.0163573188	0.072428646	0.1512302022	-0.0444341737	-0.0124268435	-0.0266697736	0.0158981431	0.1032418789	-0.0617538222	-0.0503178614	0.0160330786	-0.0357497955	0.0448914038	-0.0252034542	0.1142120884	0.1127290384	0.1102715368	-8.42919e-05	-0.0119016919	0.0001416502700825	7.1051244056100015e-09	0.0234593	0.0902132	0.0005503387564899	0.00813842145424	-0.0826578	0.0100164999999999	0.00683231190084	0.0001003302722499	-0.00135057	-0.0006851709999999	1.8240393249e-06	4.694592992409999e-07	-0.000254401	-4.184500000000002e-05	6.471986880100001e-08	1.7510040250000011e-09	0.000400738	0.0001374199999999	1.60590944644e-07	1.888425639999999e-08	0.0	0.0
654.2445545338107	-0.3485948563969714	0.1215183739064251	428035.9371371445	798.882767640861	-0.6045481311098229	638213.6764335218	0.3654784428283795	606.696921741838	0.5332571846045084	368081.1548510219	0.2843632249323268	623.9799774452288	498.75411920287377	1.0166	28.871866	0.1764364219	0.120845	0.0634189464	-0.0377907861	-0.0127320911	-0.2141467927	0.0610720015	-0.0876843228	0.0352055628	-0.0509892972	0.0836004838	-0.1209477491	-0.0537498266	0.0026225199	-0.0727709801	0.0742393139	0.0715916206	0.1024992931	-0.0174500659	0.0640569687	-0.1239656288	0.0576827836	-0.0535483415	0.0739366259	-0.1337930352	-0.0264001317	-0.0438714598	0.1267073175	0.0702106824	-0.0737964807	0.0845558747	-0.0811005343	0.0578086382	0.068496037	-0.0212302074	-0.232123624	-0.0130552051	0.0878100688	-0.0907281138	-0.1230724856	0.0245539788	0.1149580734	0.028671382	-0.0329103605	-0.0807910333	-0.0473151256	0.1429368261	-0.0326862732	0.1127178121	-0.1013145952	-0.0378090541	0.0685992571	0.0384321635	-0.1219386525	0.0169633412	0.0593457715	-0.0334940731	0.0339383055	0.1345027016	-0.163876818	0.0699645652	-0.0257114447	-0.1667104321	-0.0646960568	-0.1304489223	-0.0917329419	-0.0768789898	0.0793393618	0.0535095856	0.0179409769	-0.0249932637	-0.0656681784	0.0649581572	-0.0041475182	0.0663386063	-0.1275233218	-0.0223931179	0.0110219505	-0.0613058975	-0.047419753	0.026879668	-0.0439072333	-0.1739696668	0.1734252931	-0.0115823297	0.0764258755	-0.1048779201	0.1518237956	-0.1619488604	0.1070267449	0.0199052761	-0.1681746109	-0.0904122959	-0.0153246588	-0.0582798963	-0.0502876375	0.0638709109	0.0449552488	-0.0569066337	0.1674635547	-0.0138506507	0.1070667326	0.0958188818	0.0129754342	0.0588951869	-0.0710983509	0.0458593415	-0.0836071867	0.02979539	0.0862744341	0.1487301313	-0.0784375827	-0.0487587301	-0.0194408352	-0.0164555462	0.0614199274	-0.122297524	-0.1070759419	-0.0089739043	0.1139675232	0.1117560484	0.1081019891	0.00800554	0.0080898319	6.544538017025761e-05	6.408867069160001e-05	-0.0928368	-0.1162961	0.00861867143424	0.0135247828752099	-0.0713704	0.0112874	0.00509373399616	0.00012740539876	-0.000876585	0.0004739849999999	7.684012622250001e-07	2.246617802249999e-07	-7.79902e-05	0.0001764108	6.082471296040001e-09	3.1120770356640004e-08	0.000235872	-0.0001648659999999	5.563560038400001e-08	2.7180797955999992e-08	0.0	0.0
652.8442105020833	-1.4003440317274	1.960963407194549	426205.5631860885	799.8203749453091	0.9376073044481928	639712.6321776549	0.8791074573546059	606.3188099778596	-0.3781117639783815	367622.4993329678	0.1429685060588433	623.9344428383914	490.0852491577694	1.069255	30.367273	0.3274518758	0.210743	-0.0163316508	0.0324345878	0.07329871	0.059519028	-0.159264483	0.0534899107	-0.0432480575	-0.0866914344	0.0012611075	0.10182301	0.0145674645	-0.0391851178	0.1035949696	-0.0375143025	0.0133035733	-0.2427084356	-0.0211269818	0.0507891576	0.0464502743	-0.0463629012	0.0889560152	0.1607251891	-0.0890980407	0.0257758833	0.1264181295	0.0092906161	0.0625373537	-0.0963114363	-0.1788275193	-0.128903899	0.0807606354	-0.0587626724	-0.0067594713	0.0982210205	-0.057362257	-0.0079364644	-0.033730561	0.0484994286	-0.1368061642	-0.1303495811	2.39897e-05	0.1581667217	0.0649308494	-0.0347971283	-0.0345337369	0.1602324029	-0.2283049162	-0.0849915162	-0.014805026	-0.0875448507	-0.023531325	-0.034451801	0.1572454318	-0.1512633893	-0.0999082271	-0.0707652448	-0.0429767781	-0.0269812905	-0.0254274886	0.1526459171	0.0390591271	-0.1169605162	-0.005647565	0.178655341	0.068663007	0.1339045538	-0.0385126805	-0.0526442715	-0.0880719984	0.0699901743	-0.0378347493	0.0300419148	0.0040075947	-0.1027431025	-0.1197437579	-0.032906901	-0.0954534033	0.0296347189	0.0113549965	-0.0519988372	0.1616763917	-0.1519952334	0.2528726965	0.0778814047	0.1083367007	-0.1191675413	0.0344529168	0.1158526771	0.0624155294	-0.0302700095	0.1165715656	-0.0374569769	-0.1480471106	-0.055046976	-0.0175513138	0.1710591861	-0.0555995986	0.0688760362	-0.0024312483	-0.0070480623	-0.0603638443	-0.2165547391	-0.0721538385	0.1157089224	0.0246502552	-0.0489277019	0.0129511059	-0.0887249101	-0.1341831247	0.0284727778	0.0954751904	0.1273067412	0.0371229096	0.0321888764	0.0290216967	-0.1131342803	-0.2832412495	0.1136742748	0.110592125	0.105516962	-5.32258e-05	-0.0080587658	6.494370621924966e-05	2.8329857856400003e-09	0.0994646	0.1923014	0.00989320665316	0.03697982844196	0.00131127	0.07268167	1.7194290129e-06	0.0052826251539889	-0.000794506	8.207899999999998e-05	6.312397840360001e-07	6.736962240999997e-09	-0.000612907	-0.0005349168	3.75654990649e-07	2.8613598292224e-07	0.000707077	0.0004712049999999	4.99957883929e-07	2.2203415202499995e-07	0.0	0.0
652.6091131381568	-0.2350973639265703	0.0552707705252222	425898.6545509715	801.6379604273161	1.8175854820069617	642623.4195980672	3.3036169844024794	606.0448583450676	-0.2739516327919773	367290.37032649305	0.0750494971093903	624.1624594045353	492.42286156514143	1.030858	29.276772	0.2892128958	0.22452	-0.0015247546	-0.109506664	0.0764638157	-0.0493270392	0.0095791979	-0.0829569319	-0.0528206188	-0.0582747613	0.0011837223	-0.0410503033	-0.0304434009	0.1622723424	0.0669684521	-0.0130223809	0.0549775003	0.1167294328	0.0586543494	-0.1184805683	0.0090542044	-0.0206846139	-0.0612586284	0.0393934771	0.0510625622	-0.0250956101	-0.0516357458	0.0793646686	-0.0319763966	-0.1148032965	0.0221680319	-0.1657049567	0.0854993385	0.006484809	-0.0912678051	0.0163831418	-0.0224253551	0.054083688	-0.0041315409	-0.0150341261	-0.0782698448	-0.0449843141	-0.134227452	0.0150272206	0.0338789402	0.023953405	-0.0997950102	0.0189316686	0.0456238393	0.0184557642	0.0301770425	-0.1748826976	-0.060067263	0.0628527156	-0.0686201937	0.1992937378	-0.1013337038	0.0627226491	-0.0671274248	-0.0495131841	-0.0303908913	-0.073013066	0.0566503148	0.082226994	0.0793051921	0.0001055986	0.0164940335	0.049242736	-0.0403376257	0.1264744141	0.2425160826	-0.0879645633	0.0035746579	-0.0532782636	0.0636322977	-0.1119767495	-0.0101127378	-0.0158046912	0.0517897213	-0.0972996695	0.0343956271	0.0456516565	0.0755528051	0.0735224777	-0.0012016653	-0.0155790502	-0.1027183231	0.1176858801	-0.0277419184	0.1426720873	0.0659987294	-0.0191605093	-0.0411851942	0.1239861563	0.0865163327	0.1343457078	0.0717054181	-0.0742833111	-0.0579879315	0.0034204868	-0.0178254707	0.035100083	-0.0212998135	-0.1719510785	-0.1516488845	-0.0547559733	0.0188886291	0.1180425183	-0.1330100457	-0.0544304206	-0.0810262314	-0.0326407627	0.0255290009	0.0213864868	0.0228018835	0.0446121223	-0.0368729566	0.0555897391	0.0440887214	0.1133324686	0.1092392569	0.1025263906	0.00672325	0.0067764758	4.592062426798564e-05	4.52020905625e-05	-0.11943	-0.2188946	0.0142635249	0.0479148459091599	-0.032749	-0.03406027	0.001072497001	0.0011601019924729	-0.0007938539999999	6.520000001000378e-07	6.302041733158412e-07	4.2510400013044933e-13	-0.000483481	0.0001294259999999	2.33753877361e-07	1.6751089475999992e-08	0.000247524	-0.0004595529999999	6.1268130576e-08	2.11188959809e-07	0.0	0.0
652.1273119143597	-0.4818012237971061	0.2321324192523891	425270.03094464855	798.6485331251173	-2.9894273021988056	637839.4794629016	8.936675595131629	605.057112660121	-0.9877456849466172	366094.1095806023	0.9756415381306616	622.3022781832344	493.995330782356	0.962401	27.332592	0.2020645	0.162396	0.0680752562	0.0314300351	0.0474545685	0.0105419464	-0.1338327806	0.0546241802	0.0407755316	-0.0696909821	0.0030063614	0.0964622016	0.0726163737	0.091450968	-0.0174016505	0.029156231	-0.0054683155	-0.0798194831	-0.0151884109	-0.0574713558	0.0033733072	0.1173610423	0.0690858899	-0.086928812	-0.0512373389	0.041589654	0.0682681075	-0.0735372135	-0.0040635065	0.0427076098	-0.0326549423	0.0355559864	0.0868703634	-0.0578813349	0.1203252764	0.0590472222	0.1024977791	-0.0224346409	-0.1093286029	0.0142140423	0.1812976034	-0.1507994923	0.0987711107	-0.0232346585	-0.003128141	-0.0130171149	0.0837323345	0.0184400818	0.0347661224	0.0595147175	0.106173671	-0.0118187516	0.0252950965	-0.0687399968	0.0903343087	-0.0570411567	-0.2017160023	-0.0870865465	-0.0043611875	-0.0139766426	0.124514305	-0.0545793549	-0.1346423701	0.0734773468	0.0797704277	0.1186066571	-0.1680205491	0.0361271437	0.0180275678	-0.1135053977	-0.0833764209	0.0740246005	0.0824700322	0.1240154452	-0.0158179628	0.059929522	-0.0269786073	-0.0449261054	0.0467605868	-0.0089442164	0.0110197801	0.0008126254	-0.0110668999	-0.1064947068	0.1229060803	-0.0466856375	0.1120784393	0.0212811118	0.0476915184	-0.0547307551	-0.0631946079	-0.1034637091	-0.0427205073	-0.0626241692	0.037378802	-0.0587934347	-0.0146232264	-0.0067163231	0.1161620535	-0.0491322087	0.0210245979	0.1117509208	-0.0038563875	-0.0472069473	-0.0262894596	0.0144940953	0.1062579003	-0.1500838295	-0.0695450984	0.1993124133	0.0370005258	-0.0003019973	-0.0614331408	0.0672786436	-0.1003055534	0.0848327341	-0.0868106428	-0.0263328469	-0.0318460914	0.1129422506	0.1076997553	0.099141769	0.0113408	0.00461755	2.13217680025e-05	0.00012861374464	0.0412402	0.1606701999999999	0.0017007540960399	0.0258149131680399	-0.0465635	-0.0138145	0.00216815953225	0.00019084041025	-0.00100811	-0.000214256	1.0162857721e-06	4.590563353604284e-08	-0.000311403	0.000172078	9.697182840900001e-08	2.9610838084e-08	0.000320435	7.2911e-05	1.02678589225e-07	5.316013920999999e-09	0.0	0.0
652.2277254287355	0.100413514375873	0.0100828738693136	425401.005817942	801.6816842035882	3.033151078470951	642693.5227875018	9.200005464829491	605.9548475056816	0.8977348455606489	367181.2772156339	0.8059278529338021	623.8130430774025	489.7356366172964	1.097282	31.163248	0.1469595442	0.0859711999999999	-0.0818506953	-0.0600249229	0.0429487441	-0.0494219616	0.0500022136	-0.023876665	-0.1240538777	0.0908074999	0.0182275049	-0.0710212144	-0.0622840145	0.0468506336	0.0264429529	-0.0451542672	-0.0077277309	0.0598948585	0.0243979298	-0.071448201	0.1680321345	-0.0856323061	-0.1283089891	0.0583751669	-0.0052512255	-0.065997483	0.0551807178	-0.0300466206	0.0083551786	-0.0014004178	0.000873918	0.0816337908	0.0251649881	-0.1135004199	-0.076036117	-0.063225552	0.0183492432	0.0920652076	0.0731208772	0.0353113948	0.0143119863	-0.128375861	-0.0190862312	-0.0097967969	-0.0855640676	-0.0832756923	-0.1434888048	-0.0516504729	0.0208341757	-0.0343447368	0.0814523879	-0.2676266411	0.0592823291	0.1243282635	-0.1267603241	0.033911134	0.1238134749	0.1800478011	-0.0063831711	0.1583369591	-0.0454871644	0.0007693026	-0.0348728908	0.0469025838	-0.0688424758	0.0592791678	-0.0804812802	0.1080321303	-0.0621191558	0.2006510789	0.1080463118	-0.0579778426	-0.0949143111	-0.0930875335	-0.0294954289	0.037687369	-0.067363483	-0.0117860085	0.058698726	0.0466888592	0.0545427766	-0.0269264782	0.0484315643	0.0203219763	-0.0554654298	0.0721369953	-0.0375168527	0.0067056538	-0.0849538713	0.0539401124	-0.1095027245	0.0335096277	-0.0441467297	0.143783194	0.1343639878	0.0196567967	0.0962273578	0.0309140243	0.0013672044	0.1041690701	-0.226347247	-0.0827985467	-0.0990805332	-0.1010821058	-0.0546810152	0.0584868794	-0.1144925547	0.1861271285	-0.0639877024	0.0273524692	-0.0936048489	0.1494451519	0.00952645	0.1165403556	-0.1635577813	0.0239437615	-0.1345530852	0.0710302381	0.0009849818	0.1125037874	0.1059762505	0.0953761056	-3.58092e-05	-0.0113766092	0.0001294272368895	1.28229880464e-09	-0.0332009	-0.0744411	0.0011022997608099	0.00554147736921	-0.0565475	-0.009984	0.00319761975625	9.9680256e-05	-0.000355278	0.000652832	1.26222457284e-07	4.26189620224e-07	-0.000449064	-0.0001376609999999	2.01658476096e-07	1.895055092099999e-08	8.77713e-05	-0.0002326637	7.703801103690002e-09	5.413239729769e-08	0.0	0.0
