global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118	motion_outlier119	motion_outlier120	motion_outlier121	motion_outlier122	motion_outlier123	motion_outlier124	motion_outlier125
709.3212291068202	n/a	503136.6060616101	n/a	758.2159203799822	n/a	574891.3819176635	n/a	699.6842957745334	n/a	489558.1137535048	n/a	702.5020172865716	545.9626089777531	n/a	n/a	n/a	n/a	-0.0085038405	-0.0796273713	-0.0055603579	0.0747650466	-0.0141676606	0.0203284343	-0.0073519444	0.0489616403	-0.0628557411	0.1147017419	0.1146833673	0.1146527451	0.0307261	n/a	0.00094409322121	n/a	-0.248997	n/a	n/a	0.061999506009	0.144568	n/a	0.020899906624	n/a	-0.0103445	n/a	0.00010700868025	n/a	-0.00176772	n/a	n/a	3.1248339984e-06	0.000300673	n/a	n/a	9.0404252929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.3289968588177	2.0077677519975623	505988.941772172	4.031131345961345	763.8704295035409	5.654509123558682	583498.033069924	31.97347342840838	699.4656350792469	-0.2186606952865304	489252.1746568142	0.0478124996631889	704.6872229308797	571.103352033134	0.966494	93.235382	1.1505599	0.740403	-0.0250364067	0.044439043	0.1358673712	-0.0086111012	-0.1378051285	0.0268055986	-0.1440776756	0.0114640055	0.0367684151	0.1146527451	0.1144874327	0.1142120884	0.0770122	0.0462861	0.00593087894884	0.00214240305321	-0.553853	-0.304856	0.092937180736	0.306753145609	-0.508836	-0.653404	0.2589140748959999	0.426936787216	-0.0102952	4.930000000000039e-05	0.0001059911430399	2.430490000000038e-09	0.000543847	0.002311567	5.343341995489e-06	2.95769559409e-07	0.0008600819999999	0.0005594089999999	3.129384292808881e-07	7.39741046723828e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712.634142513241	1.305145654423313	507847.42107558233	1.7034051792600589	784.6373968664341	20.766967362893183	615655.844561334	431.26693345147066	697.0883228677229	-2.3773122115239858	485932.1298785347	5.651613351061064	704.5485786999034	609.2700156353947	0.8726819999999998	84.18563799999998	1.7168104	1.12424	0.087254044	-0.0016362974	0.0180587868	0.0036771844	-0.0534868012	0.0674443233	-0.0485445125	0.0638288382	0.0013384401	0.1145547726	0.1140958982	0.1133324686	0.042258	-0.0347542	0.0017857385639999	0.00120785441764	-0.101019	0.452834	0.205058631556	0.010204838361	0.445287	0.954123	0.198280512369	0.910350699129	-0.0144042	-0.004109	0.00020748097764	1.6883881000000014e-05	-0.000332929	-0.0008767759999999	7.687361541759998e-07	1.1084171904100001e-07	0.000343874	-0.0005162079999999	2.664706992638968e-07	1.1824932787600002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.824393161752	2.1902506485109825	510973.91305906704	4.79719790330278	759.2917718216057	-25.345625044828356	576523.9947559934	642.4007089130303	703.2419809994853	6.153658131762427	494549.2838400805	37.86750840260584	707.6616027423053	536.9901949438665	0.985815	95.099312	1.4749620500000002	0.921664	-0.0877245888	-0.0448752705	0.0228690612	0.0401967265	0.0094205925	-0.0046127525	0.0080090673	0.0091779028	-0.0525373587	0.1144078661	0.1135094328	0.1120172664	0.0765657	0.0343077	0.00586230641649	0.00117701827929	-0.542926	-0.441907	0.195281796649	0.294768641476	-0.311342	-0.756629	0.096933840964	0.572487443641	-0.0120145	0.0023897	0.0001443482102499	5.710666090000008e-06	0.00176979	0.002102719	4.421427192961e-06	3.1321566441e-06	0.000693822	0.000349948	1.22463602704e-07	4.813889676839999e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.250522559016	-7.573870602736065	500203.3016600012	57.36351590698956	766.0389408029357	6.747168981329992	586815.6588264836	45.5242892626216	693.9433686029772	-9.298612396508132	481557.3988280475	86.46419250049473	695.717957352217	582.5461403382942	0.969182	93.494698	1.6375229	0.955207	0.0357903323	0.0603370634	-0.0484661383	-0.0912502975	0.0496201844	0.0944158505	0.0420518121	0.0614469477	0.129290231	0.1142120884	0.1127290384	0.1102715368	0.0209736	-0.0555921	0.0004398918969599	0.00309048158241	-0.097373	0.445553	0.198517475809	0.009481501129	0.412145	0.723487	0.1698635010249999	0.523433439169	-0.0173669	-0.0053524	0.00030160921561	2.864818576000002e-05	-0.000157252	-0.001927042	3.713490869764e-06	2.4728191504000002e-08	-0.000284552	-0.000978374	9.57215683876e-07	8.096984070399999e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.5828153244913	-0.6677072345246415	499259.2749118842	0.4458329510365446	765.2240146401708	-0.8149261627648912	585567.7925820204	0.6641046507587098	691.8482639357399	-2.095104667237365	478654.0203108972	4.38946356667979	701.6726054190323	571.2442931893414	1.181944	114.019356	0.5649590999999999	0.304071	-0.0379233201	-0.1099392573	-0.0769809364	0.1027505979	0.101552414	0.1194216306	0.1059607787	0.1134222421	-0.0484732009	0.1139675232	0.1117560484	0.1081019891	0.0543915	0.0334179	0.00295843527225	0.00111675604041	-0.32854	-0.231167	0.053438181889	0.1079385316	0.235712	-0.1764329999999999	0.055560146944	0.0311286034889999	-0.0168296	0.0005373	0.00028323543616	2.8869129000000105e-07	-0.001705	-0.0015477479999999	2.3955238715039995e-06	2.907025e-06	0.000109224	0.000393776	1.55059538176e-07	1.1929882176e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.5492763943602	-11.033538930131158	483788.795892718	121.73898132271982	746.3252632492528	-18.89875139091805	557001.3985640665	357.16280413572696	691.2258672008285	-0.6223967349113764	477793.1994875374	0.3873776956283421	694.6264074983413	529.2372079673888	1.473022	142.098953	3.1107741000000004	2.23555	-0.0483744267	0.1363046286	0.0575848174	-0.0885041067	-0.0734221097	0.0851359167	-0.0723439019	0.0238586006	0.174059595	0.1136742748	0.110592125	0.105516962	0.0114325	-0.042959	0.00013070205625	0.001845475681	0.136829	0.465369	0.216568306161	0.018722175241	-0.689943	-0.925655	0.476021343249	0.856837179025	0.0156937	0.0325233	0.00024629221969	0.00105776504289	-0.00101415	0.00069085	4.772737225e-07	1.0285002225e-06	-0.000212448	-0.000321672	1.0347287558400001e-07	4.5134152704000014e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.1388425933571	34.58956619899698	533102.7294635671	1196.4380898347945	774.555731422595	28.230468173342278	599936.5810795912	796.9593332860911	710.9873194483873	19.76145224755885	505502.9684164032	390.5149949325488	716.2656007813142	660.2777966754511	1.426027	137.565506	0.9658473	0.695644	0.1284063568	-0.0489181834	0.069119269	0.1014821561	-0.0732029494	-0.1128017245	-0.0644384621	-0.0556429902	-0.1422907367	0.1133324686	0.1092392569	0.1025263906	-0.0184952	-0.0299277	0.00034207242304	0.00089566722729	0.179862	0.0430329999999999	0.0018518390889999	0.032350339044	-0.0813475	0.6085955	0.00661741575625	0.3703884826202499	0.011953	-0.0037407	0.000142874209	1.399283649000001e-05	-0.00234629	-0.00133214	1.7745969796000003e-06	5.5050767641e-06	0.000400534	0.000612982	3.7574693232400006e-07	1.6042748515600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711.5139702274206	-18.62487236593654	506252.1298287868	346.88587064742654	747.8543778860575	-26.701353536537567	559286.1705233421	712.9622806831673	699.0832862428751	-11.904033205512178	488717.4411041377	141.70600655793655	700.6105182309634	531.3957629739972	1.046596	100.962715	0.6331034	0.364909	-0.0852417387	-0.0131822788	0.004900844	0.0372850435	-0.0111017178	0.0203692932	-0.0065387094	0.0312938376	-0.0087884457	0.1129422506	0.1076997553	0.099141769	0.0169408	0.0354359999999999	0.00028699070464	0.0012557100959999	-0.0513799	-0.2312419	0.05347281631561	0.00263989412401	-0.364001	-0.2826535	0.132496728001	0.07989300106225	0.0104613	-0.0014917	0.00010943879769	2.2251688900000008e-06	-0.00216255	0.0001837399999999	3.3760387599999984e-08	4.6766225025e-06	0.000400534	0.0	0.0	1.6042748515600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.1983691115081	14.6843988840875	527364.0713002142	215.63157058699025	796.7323495786651	48.877971692607616	634782.4368651402	2389.056116783352	709.8905538982059	10.807267655330747	503944.5985139016	116.79703417395817	716.2394299192512	617.4915590928867	0.751708	72.51547999999998	0.14428942	0.0824912	0.0165090047	-0.0073274867	0.0047800232	-0.0291715242	-0.0143016943	-0.1047517954	-0.0237962466	-0.1015397526	-0.036103139	0.1125037874	0.1059762505	0.0953761056	0.00399403	-0.01294677	1.59522756409e-05	0.0001676188534329	-0.0983866	-0.0470067	0.00220962984489	0.00967992305956	-0.35879	0.005211	0.1287302641	2.715452100000022e-05	0.00938443	-0.00107687	8.806752642489998e-05	1.1596489969000012e-06	-0.00181078	0.00035177	1.2374213290000014e-07	3.2789242084e-06	0.000246675	-0.000153859	2.3672591881e-08	6.084855562500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
