global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
716.7091936831987	n/a	513672.0683100208	n/a	785.8473778257279	n/a	n/a	617556.1012355724	666.7658404161265	n/a	n/a	444576.6859458234	666.8850780715171	564.5869593669378	n/a	n/a	n/a	n/a	-0.0002601027	-0.023913263	0.0040323679	-0.0781825694	0.0443513597	-0.0907812047	0.0213144543	-0.1588980723	0.1026232271	0.0029980843	-0.023566799	0.0699211033	-0.1036113589	-0.0043091621	0.1210743264	-0.0159328968	0.0375939193	-0.1892643642	-0.0070018052	0.0068939883	-0.0690398375	0.0698277652	-0.1220201282	0.0064034163	-0.0067786281	0.1555147529	-0.0375697346	0.0626879131	-0.1165029676	0.0361233664	-0.0919062353	0.1124680389	-0.1086977183	-0.0185656461	0.0474246597	-0.0453250351	-0.0071813684	0.1425701065	-0.0647318143	-0.0475037677	0.0254797472	0.0490049511	0.0434332093	-0.0670157982	0.095787256	0.0198725507	-0.0254294304	-0.0241162554	0.0492822117	0.1497863224	-0.0019625537	-0.0346989049	-0.057878281	-0.2062669216	0.2236984142	0.0173565162	-0.0900495267	-0.0281665115	-0.0148431015	0.016766734	0.1419369852	-0.0853688222	0.0034608248	-0.0996572574	-0.0984678653	0.0141483969	-0.0470668869	0.2832183653	-0.034348007	0.0284719195	-0.0474365454	0.0388173035	-0.0361897645	0.062725649	-0.0016664409	0.0584105309	-0.0486947734	0.0941279394	-0.0324916811	0.0625375676	-0.0038810179	0.0331100848	0.0060881203	-0.1209881352	0.0145003854	0.0351124106	-0.0591110278	-0.1238487363	0.0186323753	-0.0442557647	-0.0045744593	0.1169878065	0.0006492362	-0.0528881465	0.076547708	-0.1389782368	-0.0201450088	-0.0064191205	-0.0046492767	-0.0200412747	0.0367483806	0.1225729418	-0.0518579942	0.1147017419	0.1146833673	0.1146527451	0.025687	n/a	0.000659821969	n/a	-0.0921697	n/a	0.0084952535980899	n/a	-0.166983	n/a	0.0278833222889999	n/a	0.00122735	n/a	n/a	1.5063880225000002e-06	-0.000416328	n/a	1.7332900358399998e-07	n/a	0.000345798	n/a	n/a	1.19576256804e-07
716.1358353175896	-0.5733583656091241	512850.53462602175	0.328739815413966	784.8745197598556	-0.9728580658722876	0.9464528163327685	616028.011768264	667.5479046229076	0.782064206781115	0.6116244235281746	445620.2049664345	666.8562836467762	558.0522459733342	0.788856	26.800043	0.14789146	0.0818102	-0.0831798686	-0.010892408	0.0174306787	-0.0303520013	-0.108277275	-0.0151744518	0.0756340333	-0.0595005922	0.0260252972	-0.0360564807	-0.0628265098	0.0877350893	0.0378796274	0.0633087302	-0.0328694389	-0.0655167297	-0.1036533705	-0.0592088373	-0.0829016793	-0.0642515196	-0.1145972513	-0.0376189871	0.0155972347	0.0900636222	0.0098017278	0.0732027227	0.1621540514	-0.1375905825	-0.0268027147	-0.0215460737	-0.0362701024	0.0086051769	-0.1436378028	-0.0604067798	0.1263702037	-0.0517697645	-0.0346075098	-0.0779377558	-0.133408753	-0.0628084574	0.0726198481	0.0245617641	-0.0868905702	0.0753798148	0.0535803249	-0.1117364652	0.0514996437	0.1186983971	-0.0952292591	0.0196636141	-0.0556425956	0.0861241683	0.0059785439	-0.146453119	0.0651040771	-0.0603091192	0.0009778996	-0.0293539301	0.003430794	0.0578567391	-0.0375164557	-0.1291460357	0.0286657287	-0.0015677469	-0.0776034723	-0.060076447	-0.1674263334	0.0239857512	-0.0009579929	-0.0358492596	-0.1021692252	-0.063378154	0.0617045595	-0.0277590047	0.0485280681	0.098066656	-0.0481921374	0.0541382805	0.019955755	0.0385647086	-0.037464302	-0.0024147576	0.0299774554	-0.0352051193	-0.1741245866	0.0710353157	-0.1036167986	-0.022793599	0.1565664685	0.1669308381	-0.1573603905	-0.0084884065	0.0362424404	-0.0274387101	-0.0455944534	-0.052881323	-0.0565628995	-0.0579811424	-0.0294652855	-0.0058952074	0.172002216	-0.041171171	0.0643996176	0.1146527451	0.1144874327	0.1142120884	0.0257673	8.029999999999843e-05	0.00066395374929	6.4480899999997475e-09	-0.0770060999999999	0.0151636	0.0059299394372099	0.00022993476496	-0.0899241	0.0770588999999999	0.00808634376081	0.0059380740692099	0.00165884	0.0004314899999999	1.861836200999999e-07	2.7517501456e-06	-0.000151178	0.00026515	2.2854787684e-08	7.030452250000002e-08	-6.93352e-05	-0.0004151332	1.7233557374224e-07	4.80736995904e-09
716.2783280132765	0.142492695686883	513054.6431814949	0.0203041683241146	781.2100585427668	-3.664461217088842	13.428276011548238	610289.1555683931	666.8099041851402	-0.7380004377673686	0.5446446461448277	444635.4483193959	665.7076071926508	550.4765481266043	0.876552	29.779375	0.13001421	0.0641992	0.0493404644	0.0473731393	0.0300799647	0.1122360493	-0.0516315038	0.0525210001	0.0440015809	0.0338961447	0.0463151564	0.0067421477	0.0557877275	-0.0195585448	0.019565236	0.0180388951	-0.0502282978	-0.0010095188	0.0841038194	-0.1369253825	0.0660881516	-0.026255094	-0.2082074936	0.1070203093	0.0621586096	0.1107651038	0.1835350423	-0.0822398722	-0.0248575508	-0.0409268825	0.141920365	-0.1688299372	0.0205176625	0.0339433825	0.0683990839	0.0812106147	-0.1112481452	-0.0478077234	0.1211419467	-0.0226605411	0.0811758229	-0.1535720266	-0.1845148645	-0.1563977047	-0.0174200252	0.0730195097	-0.0592050083	-0.0072252504	-0.1505849027	0.143773083	0.0057496087	-0.0595345769	-0.0204228937	-0.0437716429	-0.0266006957	0.0366208121	-0.1644658509	-0.1089948737	0.0771166255	0.0740072783	0.021527522	-0.0692148429	-0.0700692898	0.0094815882	0.0007544567	0.0499724205	0.0646411286	0.0396444137	-0.0214087438	0.146670429	0.1506997037	-0.0269049101	-0.2344628742	-0.0461470076	-0.0019762626	-0.0885763497	0.1535408505	0.0118584841	-0.0428798693	-0.0557995066	0.0488197423	0.031697678	-0.0418405127	0.0970065271	-0.114585145	0.1569502089	0.0734232839	-0.1131926315	-0.0028912464	0.0249083149	0.0048170033	-0.0834242223	-0.0176164123	-0.0630719284	-0.0975909852	-0.1203939866	-0.0323371114	0.2724013275	-0.0728483392	-0.1029959912	-0.098989003	0.0476451541	-0.1460288521	-0.1025779837	-0.0172981217	0.1145547726	0.1140958982	0.1133324686	0.0256598	-0.0001074999999999	0.00065842533604	1.1556249999999991e-08	-0.110986	-0.0339799000000001	0.012317892196	0.00115463360401	-0.139459	-0.0495348999999999	0.019448812681	0.0024537063180099	0.00146304	-0.0001957999999999	3.8337639999999954e-08	2.1404860416e-06	-0.000494325	-0.000343147	2.44357205625e-07	1.1774986360900002e-07	0.000319556	0.0003888912	1.5123636543744e-07	1.02116037136e-07
716.2302136612494	-0.0481143520270279	512985.718961239	0.0023149908709807	779.3619126150651	-1.8481459277016936	3.4156433700803546	607404.9908350123	666.5367846336537	-0.2731195514865021	0.0745942894041881	444271.28526976967	665.3930271211738	553.7242716602885	0.859828	29.211208	0.18775403	0.117636	0.0310863709	-0.0664946523	-0.0759188805	0.0328467758	-0.0024817666	0.0258157292	-0.0236326315	0.0388374295	-0.0048302873	0.0793849905	-0.0383828929	-0.0169420651	0.0058930063	-0.0648701496	-0.0391220075	0.0406100837	0.0045621199	0.0732461791	-0.01030892	-0.0110856057	0.0001634622	-0.1104111146	-0.0404635702	0.0645882962	-0.0640498135	-0.0096608658	-0.017295511	0.1159474373	0.1320441228	0.0942184521	0.0506553798	-0.0379299224	-0.011728122	-0.0245194838	0.0290699396	0.0202389702	-0.1089975674	0.0995091812	-0.1082872759	-0.0681026051	0.1265535488	-0.0409048987	0.1748107888	-0.0852403327	0.0053052503	0.1164478351	-0.0066628726	-0.0219727376	-0.0279661795	0.1041266213	0.067928842	-0.1895442216	-0.15064268	-0.1821152591	-0.1029065627	-0.0476235498	0.0357384119	-0.0659773298	-0.0683108843	-0.0111071141	-0.0251855912	0.0182368035	-0.0456346521	-0.0046941987	0.021292803	0.0788984488	0.000402874	-0.0460803276	-0.0228988044	-0.0740356967	0.079140131	-0.0352290977	0.1453945353	0.0895421688	0.032299268	0.0071174072	-0.0222664952	0.0025313219	0.1191493404	-0.0589469937	0.0643746646	-0.0599255799	0.1390939126	0.0311832487	0.0456811705	-0.1128103188	0.0357331259	-0.1592315505	-0.0658601451	0.1732625483	-0.0112042916	-0.0020034684	-0.1153515308	-0.0354631894	0.0407238214	-0.1134498302	0.0598392004	0.0362874562	-0.0340237073	-0.030213736	0.1027248994	0.1149833977	-0.0625153363	0.1144078661	0.1135094328	0.1120172664	0.0256476	-1.2200000000000403e-05	0.0006577993857599	1.4884000000000987e-10	-0.00468642	0.10629958	2.19625324164e-05	0.0112996007081764	-0.107874	0.031585	0.011636799876	0.000997612225	0.000742957	-0.000720083	5.18519526889e-07	5.51985103849e-07	-0.000711945	-0.0002176199999999	5.06865683025e-07	4.735846439999998e-08	0.000378998	5.9442000000000045e-05	3.533351364000005e-09	1.4363948400400002e-07
716.8843103676894	0.6540967064399865	513923.1144513576	0.4278425013756379	780.5207228635305	1.1588102484654428	1.3428411919485412	609212.5988194082	666.7570673756755	0.2202827420218227	0.0485244864326529	444564.9868954112	665.8630526059957	555.4838939047028	0.919267	31.230534	0.12626348	0.0720784	-0.0872756367	0.0224141018	0.0556423417	-0.0308622448	-0.0265094438	0.0013039935	-0.0367801117	0.0785793533	-0.0220032443	-0.0806309222	-0.0077116526	-0.0209311186	0.0286681797	0.0529690712	-0.0971283197	-0.0094079519	0.01021365	0.007747496	-0.1421598755	0.0481264036	-0.0733505766	0.0086891086	-0.0581212861	0.1266999825	0.0096778945	0.0182606022	0.0702896659	0.0662793853	0.0756994008	-0.0388363696	-0.0759575438	0.0470331083	0.0573310134	0.0182699257	-0.0437332466	-0.0653935105	-0.1445038765	0.0886343789	0.0226443683	0.1118704797	0.0132764349	0.1101623544	-0.0182552436	-0.101337196	0.1837373265	0.0028487207	0.07212086	0.0008039418	-0.0532604661	0.0234838864	-0.0415160935	0.0618297692	-0.0061060085	-0.0264011717	-0.1722897138	0.0381686326	0.0069397889	-0.0428023189	0.0561135403	0.0532213874	-0.0397910109	0.0320053648	-0.0283960874	0.0225127558	0.082344773	-0.0237610434	-0.0913722483	0.0307689774	-0.0162494128	-0.0514564286	0.0246503026	-0.0246290067	0.1280805635	-0.016997167	-0.0781668517	0.0622926061	-0.146061411	0.0542691358	0.0856484169	0.0060849626	-0.0483770445	0.0848005292	0.0121062467	-0.0083421177	-0.1539198222	8.16352e-05	0.0492559304	-0.0790157174	0.0159484765	-0.0380291297	0.0476370907	0.1614127668	0.0132772893	0.0093896601	-0.0266049357	0.0407038172	-0.0881502746	0.0617780896	0.0901644811	0.12552801	0.1054879392	0.1043255058	0.1156145563	0.1142120884	0.1127290384	0.1102715368	0.0213731	-0.0042745	0.0004568094036099	1.8271350250000005e-05	-0.0605527	-0.05586628	0.00366662947729	0.0031210412410384	-0.0711324	0.0367416	0.0050598183297599	0.00134994517056	0.000384839	-0.000358118	1.2824850192400004e-07	1.48101055921e-07	-0.000608307	0.0001036379999999	3.70037406249e-07	1.0740835043999994e-08	0.000253132	-0.000125866	1.5842249956000007e-08	6.407580942399999e-08
716.4679059759438	-0.4164043917455728	513326.2602935539	0.1733926174650005	781.0674222803542	0.5466994168236852	0.2988802523553575	610066.3181476771	665.7227511786451	-1.0343161970304209	1.0698099954394724	443186.7814368642	665.1794303139291	556.1407156860299	0.823756	27.985704	0.10681045	0.0562613	0.0285460407	0.0674863565	0.0277579389	0.043369352	0.1017215781	0.0449292504	-0.0311552644	0.0682359208	-0.0007402215	-0.0147503658	0.0857678041	-0.061892011	-0.0420226513	-0.0375032659	-0.069040169	0.0428771803	-0.0051545065	-0.0309300581	-0.1801786392	0.0706811156	-0.0264656139	0.047016586	0.0461443593	0.0358654139	-0.1332548154	-0.014956784	0.0001167481	0.0706677574	0.0859980051	0.0558579651	0.096235192	0.0839167592	0.0847488942	-0.0811653222	-0.0283469568	0.0280094288	0.1577916982	-0.0936846139	-0.1275861992	0.0679943219	-0.0407787198	0.1568053012	-0.1591461187	-0.0174647342	0.0976067162	-0.1074616724	-0.0233859897	0.0965090157	0.0318726183	-0.0818496044	0.0273456196	-0.0231912204	0.0007418006	-0.0667568039	-0.0997204781	0.0083510834	-0.0202439504	-0.146179915	0.0481286195	-0.0634327686	0.0333319902	0.0852846941	0.0068166713	0.018931675	0.0235030806	0.0408793885	-0.0746018202	-0.0870268612	0.0762302026	-0.0602589669	0.0989701886	0.0173010871	0.031032118	0.0532472636	0.0033406415	-0.0575755964	-0.1716254779	-0.0294281864	-0.0055624108	-0.0503722396	-0.0341636799	0.0734372247	-0.0789924019	0.0599617082	-0.0449942796	-0.0976544512	0.0624850736	0.0183363658	0.1402700923	-0.0193760203	-0.1354485836	-0.0534067617	0.1594526407	-0.105101907	0.0835362798	-0.0685375575	0.0360168106	-0.0467852726	-0.0319446608	0.1981477892	-0.1103604202	0.0107325391	0.1081100682	0.1139675232	0.1117560484	0.1081019891	0.0144204	-0.0069526999999999	0.00020794793616	4.834003728999999e-05	-0.044929	0.0156237	0.002018615041	0.00024410000169	-0.0348667	0.0362657	0.00121568676889	0.0013152009964899	0.00124283	0.000857991	7.361485560810002e-07	1.5446264089000003e-06	-0.000516891	9.141599999999998e-05	2.67176305881e-07	8.356885055999997e-09	0.000263092	9.959999999999993e-06	9.920159999999983e-11	6.9217400464e-08
716.1805869954404	-0.2873189805034144	512914.6331891336	0.0825521965575214	779.8586237098623	-1.208798570491922	1.461193984023314	608179.4729746406	666.3779673293592	0.6552161507140681	0.4293082041565604	444059.5953420085	665.7476917530353	553.9701485744768	0.7888819999999999	26.80092	0.1334387	0.0690107	0.0643920425	-0.0120087817	-0.0563554679	0.0020998815	0.0347636137	-0.1487253315	-0.0288663855	-0.003003354	0.0148991932	0.051994483	0.0219185449	0.0370650904	-0.0540890779	-0.0825374265	0.0253763894	0.0858901327	-0.0032442009	-0.0975691269	0.1076941344	0.049287618	-0.1253179773	0.005729881	-0.0079768028	-0.0837950669	0.1045148751	0.1176300051	-0.0406959398	-0.1552221512	0.1182786493	0.04769946	0.1036561524	0.0327038842	0.0589651306	0.061391032	0.1930390565	-0.0411318707	-0.1266662693	-0.0339923986	0.1696148984	0.0576110859	0.0172070776	0.1750789369	-0.074137687	0.0321200547	-0.2184519081	0.0936094327	0.0026791744	-0.0395803766	0.087243758	-0.118360701	0.1816977455	-0.0330145588	0.0507691064	-0.008013735	-0.0340357371	0.0514819299	-0.0034863698	-0.0261173493	-0.0522216124	-0.0447638656	0.0729331983	-0.0023609232	-0.0858295759	-0.0780534247	-0.0052570091	0.0088478796	0.057698341	0.1090762074	-0.0415099462	0.0860672515	-0.0648627022	-0.1505894894	-0.0514122379	0.05375767	0.0556697069	0.0424152166	-0.0465318561	-0.0159982761	-0.1136771169	-0.0912391558	0.050717083	-0.0562312456	-0.1652668556	-0.0054556756	-0.1227976315	0.0797727479	0.0483480796	0.1708136131	0.0072226605	-0.0229831767	-0.0448618883	0.0524739439	-0.1052984894	0.1147934191	0.1390337039	0.0508426338	0.0703083072	0.0847789836	0.1671925154	-0.0695458242	-0.0748403174	0.0586608188	-0.0684943533	0.1136742748	0.110592125	0.105516962	0.0191806	0.0047601999999999	0.0003678954163599	2.2659504039999992e-05	-0.0707042	-0.0257751999999999	0.0049990838976399	0.0006643609350399	-0.0859468	-0.0510801	0.00738685243024	0.00260917661601	0.000375152	-0.000867678	7.528651116840002e-07	1.40739023104e-07	-0.000569771	-5.287999999999994e-05	3.24638992441e-07	2.796294399999993e-09	0.000378998	0.000115906	1.3434200836000011e-08	1.4363948400400002e-07
716.6304167243842	0.4498297289437687	513559.1541745645	0.2023467850416244	780.3370677373106	0.4784440274482904	0.2289086874009404	608925.939284864	667.0448989188646	0.6669315895054524	0.4447977450802692	444948.8971736783	666.2286410655076	562.7133438475382	0.908579	30.867441	0.21587125	0.119014	-0.0329120038	-0.1250691176	-0.0616090202	-0.0833804013	-0.0592098054	-0.0098593537	-0.0399139478	-0.1028294343	0.0369403106	0.0062261203	-0.1283863755	0.094284984	-0.0199312818	0.0618054	0.1733262757	-0.115856941	-0.1097309524	-0.0292294686	0.0027343826	0.023285148	0.0761715985	-0.0089169583	0.0143433489	0.0677097196	0.0453389566	0.0283019725	-0.0356346271	0.0298821711	0.1147190977	-0.0120687037	-0.0412433922	-0.1296053558	0.034132583	-0.0749406064	-0.0507956151	0.0407299835	0.0811995954	-0.0409740471	0.0250714974	0.0328802127	-0.0554009034	-0.105726455	-0.0691307235	-0.0350979158	-0.0602563991	0.0081128448	0.0073494119	0.0161431726	0.1050724543	-0.0215417851	0.0808692469	0.0294792942	0.1018457315	0.0498554022	0.0415895233	-0.0011586785	0.0745529903	-0.0066877884	-0.0591328681	0.0967613157	-0.0318023186	-0.1239907795	0.0672174583	-0.0943873772	-0.0663383364	0.0247129287	-0.0007816506	-0.0519529927	0.0812602812	0.0516490743	0.0214735558	0.0922918227	0.0892015198	-0.0511618231	-0.0089479232	0.0854096144	0.0891199008	-0.0648944228	0.0494425929	-0.1040485796	0.0707221885	0.0280323064	-0.0148097882	0.0107772544	0.0511288233	-0.152090288	-0.0477010521	0.1914006005	-0.0072649998	-0.0124830668	0.0712347939	-0.0854051796	0.0457799026	0.0334146116	-0.0288788593	-0.0357544872	0.0060609412	-0.1253571269	0.0294164561	-0.016373005	-0.0580317115	-0.0566446215	0.0383663007	0.1133324686	0.1092392569	0.1025263906	0.00936489	-0.0098157099999999	8.770116471210002e-05	9.634816280409996e-05	-0.015464	0.0552401999999999	0.000239135296	0.0030514796960399	0.00456544	0.09051224	2.08432423936e-05	0.0081924655898176	-0.000118491	-0.000493643	2.43683411449e-07	1.4040117081e-08	-0.00128219	-0.0007124189999999	1.6440111960999997e-06	5.075408315609999e-07	0.000378998	0.0	0.0	1.4363948400400002e-07
716.3152868271538	-0.3151298972303493	513107.5901422677	0.0993068521284105	786.1449013178769	5.807833580566353	33.73093089955418	618023.8058680944	667.2714635910858	0.2265646722211158	0.0513315506986616	445251.2061229897	666.8224786519871	552.5769053396174	1.147063	38.969509	0.206709469	0.0984297	-0.0765054776	0.0990117739	0.1322362486	0.0144175544	-0.0791761131	0.0156154747	0.0209114254	0.0051875376	0.0976154878	-0.0913804878	0.0445510525	0.094119394	0.1660892326	0.0055471341	0.0125577093	0.0153123824	-0.0528089469	0.1594531146	0.0494761156	-0.0532315017	0.1236140919	0.0934572893	-0.0115765174	-0.0628945557	-0.0385926833	-0.09220641	-0.0342557874	-0.1480272346	-0.0269603529	0.0448404373	-0.0409680799	-0.2075069117	-0.1094564828	0.0771326385	0.0212379556	-0.0358965089	-0.0382225841	-0.046473136	-0.0031989585	0.0411207804	0.0293680079	-0.1141718264	0.0254042082	0.0095733503	-0.0254960636	-0.0305209191	0.0682535303	0.1483770341	0.0052055497	-0.0910068048	-0.0569260352	-0.0657194697	0.0081025779	-0.0795392382	0.0160455753	-0.0799731952	0.0780274111	0.0143097667	0.122805491	0.0072963014	-0.1112389405	-0.090205739	-0.0386935676	0.0440796309	0.0737807805	-0.0248969798	0.0104389828	-0.1625218245	-0.0246321259	0.1019335097	-0.0544147695	0.01325352	-0.1512200691	-0.1076962058	-0.1284028899	0.0055452246	0.2386933598	-0.0364629042	-0.0432073476	-0.0403918368	0.0573400899	0.0452581446	0.014770216	-0.0925470821	-0.0082273732	0.0146776126	0.0286553711	-0.0379798755	-0.076316674	0.1270116259	0.0177243051	-0.0899422843	-0.0388911175	0.0091611863	0.0010967974	-0.038809781	-0.0102641194	-0.066510598	-0.0170060019	0.0014931597	-0.0428506123	-0.0513881773	0.0095392776	0.1129422506	0.1076997553	0.099141769	-0.0072175499999999	-0.0165824399999999	5.209302800249856e-05	0.0002749773163535	-0.00696269	0.00850131	4.84790520361e-05	7.227227171610002e-05	0.0713504	0.0667849599999999	0.0050908795801599	0.0044602308822015	0.000613355	0.000731846	5.355985677159999e-07	3.76204356025e-07	5.66218e-06	0.0012878521799999	3.20602823524e-11	1.658563237530752e-06	0.000101881	-0.000277117	7.6793831689e-08	1.0379738161e-08
715.3186257838852	-0.9966610432686592	511680.736393346	0.9933332351693724	781.9602115240747	-4.184689793802249	17.511628670352714	611461.7724067756	666.4121208119376	-0.8593427791481645	0.738470012074091	444105.1147650645	665.5995332522668	549.047773134581	1.062679	36.102734	0.226389619	0.121504	0.0975114956	0.0215657171	-0.0289503279	0.1271326132	-0.0388551027	-0.033288378	0.023104169	0.0505311048	0.0312324607	0.051065858	0.0689043242	-0.0414935239	-0.0020009865	0.0579146144	0.0905483792	-0.0873743715	0.0556129031	0.0477265297	0.1454315998	-0.0530191174	0.0795803993	-0.0119293433	-0.0246815707	0.0314975754	0.0513561201	0.0145474544	-0.2155092322	0.0046995666	-0.2122634597	0.1043622895	0.1426779901	0.0402654153	-0.0853983134	-0.0626498221	-0.0274424076	0.0918274088	0.0714503564	0.086451902	-0.0224445306	-0.0669000888	-0.1605487194	-0.0355955123	0.0202345883	0.1077838703	-0.017451488	-0.0477898066	-0.0610951508	-0.1597713856	0.0686761244	0.0541526688	-0.0607169646	0.0638101042	-0.1202667749	0.1077524142	-0.006298369	0.0082865517	-0.1017942757	-0.2730785453	-0.0372092254	-0.1027646037	-0.0324886717	0.0036568285	0.0605636257	0.0621992657	-0.0683791278	-0.0225603274	0.1581707045	0.0762800426	-0.0018318048	0.0414477462	-0.0246817918	0.1805129819	-0.0037523739	0.0340790707	0.0076007394	0.0707532929	0.1967471842	0.0654020887	-0.1175071704	-0.0512787618	-0.057326901	0.0130304486	0.0113569176	-0.0413553838	0.1716330148	0.0748562311	0.0161021365	-0.0538418898	0.0508115325	0.0060885113	-0.0380830853	0.0006434837	0.1025621533	-0.0807529073	-0.0573800378	0.1652458764	0.0580918836	0.0661536197	0.0495834879	-0.0203360084	-0.0984616333	-0.1020742813	-0.1558117564	0.1125037874	0.1059762505	0.0953761056	0.0102523	0.0174698499999999	0.00010510965529	0.0003051956590224	-0.0458562	-0.03889351	0.00210279107844	0.00151270512012	-0.0329515	-0.1043019	0.00108580135225	0.01087888634361	0.00108061	0.000467255	2.183272350250001e-07	1.1677179721e-06	-0.000686318	-0.00069198018	4.71032397124e-07	4.788365695128324e-07	0.000257133	0.0001552519999999	2.4103183503999995e-08	6.611737968899999e-08
